pdiff,is_away_b2b,is_home_b2b,win
0.0,55.0,54.0,-4
-3.0,24.5,24.0,21
-17.0,24.0,48.0,3
9.0,49.0,48.5,-2
10.0,24.5,48.5,4
-15.0,73.0,24.0,-16
-10.0,24.0,48.0,-22
-28.0,23.5,48.0,11
4.0,23.5,24.0,-1
1.0,24.0,24.0,-12
-11.0,95.0,48.0,10
9.0,98.5,49.5,27
-12.0,48.0,72.0,11
-21.0,48.5,49.0,-7
-2.0,47.5,48.0,-9
14.0,48.0,47.5,5
12.0,72.5,96.0,20
-24.0,48.5,23.0,5
17.0,48.5,23.5,6
11.0,72.5,48.5,-2
-9.0,48.0,48.0,1
10.0,48.0,47.0,-22
-11.0,47.5,48.0,-14
1.0,24.5,72.5,9
-6.0,25.0,47.5,24
-12.0,71.5,72.0,23
-6.0,72.0,72.0,1
2.0,24.5,48.5,6
2.0,23.5,72.0,-12
13.0,23.5,48.0,-6
-10.0,23.5,96.0,-1
11.0,23.5,72.0,22
1.0,44.0,44.5,-4
-19.0,45.5,45.5,7
14.0,23.0,46.5,-14
4.0,47.0,70.0,6
-2.0,41.0,40.5,18
-7.0,47.0,47.0,-50
2.0,23.0,46.5,-18
10.0,48.0,48.0,23
-6.0,48.0,48.0,18
-14.0,71.5,71.5,8
9.0,49.5,72.5,-14
12.0,49.5,52.0,21
16.0,73.5,50.5,10
1.0,24.0,72.0,-11
-9.0,71.0,49.0,-4
-8.0,52.0,55.5,-15
7.0,50.0,71.0,18
-8.0,72.0,49.0,2
-5.0,72.0,71.5,4
-11.0,73.0,48.0,-8
1.0,24.5,48.5,-8
8.0,24.5,25.0,-8
5.0,23.5,95.5,-1
2.0,24.0,48.0,-6
7.0,22.5,96.0,18
-10.0,24.0,73.0,-2
12.0,73.0,79.0,7
-2.0,48.5,48.0,1
1.0,48.0,47.0,6
13.0,98.0,48.0,-2
5.0,48.5,48.0,-6
4.0,24.0,48.0,18
8.0,24.0,48.5,-2
-1.0,47.5,48.0,-14
12.0,24.0,47.5,22
-1.0,48.5,72.5,7
-3.0,48.0,48.0,25
2.0,72.5,48.5,32
10.0,24.0,72.0,-6
-1.0,72.0,48.0,8
-12.0,47.5,71.5,9
-8.0,23.5,48.0,1
9.0,48.5,48.5,3
-16.0,23.5,48.0,27
-1.0,24.0,24.0,-6
-5.0,24.0,24.0,6
17.0,24.5,24.5,-8
4.0,48.0,23.5,10
-9.0,41.5,41.5,-7
-5.0,49.0,48.5,-12
-7.0,68.0,44.5,-2
-12.0,47.0,47.5,2
-5.0,43.5,91.5,-26
-1.0,43.0,43.0,1
-11.0,71.5,48.0,12
-4.0,65.5,65.5,7
-3.0,47.0,46.5,-41
0.0,72.5,72.0,8
1.0,29.0,28.0,11
1.0,23.5,29.0,4
6.0,25.5,25.0,-37
16.0,29.0,24.5,19
3.0,30.5,48.0,17
-2.0,72.5,72.0,-5
8.0,48.0,30.5,18
-15.0,47.5,48.0,6
-7.0,47.0,51.5,-11
7.0,24.5,49.0,-2
-10.0,49.0,52.5,-8
-9.0,54.0,48.0,-16
-9.0,48.0,48.0,9
2.0,47.5,96.0,14
14.0,48.0,24.5,2
6.0,24.0,47.5,-3
-3.0,47.5,95.5,-5
-4.0,24.5,96.5,24
-5.0,24.5,48.0,4
6.0,24.0,47.5,4
8.0,47.5,47.5,13
-1.0,24.0,48.0,6
13.0,95.5,48.0,3
-9.0,71.5,71.5,2
7.0,72.5,72.0,5
7.0,47.5,71.5,-4
4.0,47.5,48.0,16
18.0,48.0,48.0,2
9.0,48.5,25.0,5
-10.0,48.5,72.0,-3
0.0,48.0,48.0,-15
4.0,48.5,48.5,8
-5.0,47.5,48.0,6
7.0,48.0,23.5,17
-17.0,48.5,127.0,-4
22.0,48.0,48.0,9
5.0,24.5,48.5,27
-2.0,48.0,48.0,-5
-1.0,66.5,43.0,-4
15.0,24.5,23.5,4
11.0,23.5,72.0,9
-9.0,23.5,48.0,-13
-2.0,24.0,91.0,-8
-5.0,28.0,47.0,2
8.0,42.0,41.0,6
-3.0,40.5,64.5,5
6.0,46.0,45.5,-3
-26.0,48.0,47.0,1
8.0,47.0,47.0,23
-6.0,43.5,43.5,-14
4.0,47.0,46.0,-1
-1.0,41.0,41.5,22
-1.0,47.0,46.5,-11
1.0,47.0,47.0,13
8.0,52.5,49.0,20
-10.0,54.0,48.0,-15
8.0,49.5,49.0,-6
-17.0,54.5,55.0,-5
-10.0,49.5,54.5,3
-12.0,72.0,52.5,-18
-10.0,49.0,49.0,-13
-16.0,54.5,48.5,-4
18.0,49.0,48.0,19
8.0,25.0,24.5,5
5.0,77.5,24.5,-18
10.0,79.5,74.5,-11
2.0,24.0,96.5,8
-13.0,73.0,24.0,9
11.0,77.5,96.0,15
2.0,24.0,24.0,9
-6.0,96.0,96.5,-2
-9.0,23.5,73.0,-3
2.0,74.0,96.0,5
0.0,24.0,24.0,-8
-1.0,47.5,48.0,-4
9.0,49.5,49.5,7
4.0,48.5,48.0,13
-3.0,24.5,48.5,-3
14.0,72.0,48.0,-10
-1.0,48.0,48.0,31
-2.0,73.5,48.5,4
7.0,48.5,48.0,-7
-4.0,47.5,72.0,-12
-8.0,22.5,48.0,-8
-1.0,72.5,48.0,-5
0.0,48.0,47.5,-9
-11.0,48.0,47.0,4
-1.0,48.0,48.5,-3
-6.0,25.0,49.0,-5
4.0,24.5,23.5,12
-11.0,23.5,24.0,7
10.0,23.0,72.0,-3
-6.0,24.0,24.0,-5
-11.0,24.0,23.5,-2
11.0,23.5,24.0,6
8.0,24.0,72.0,27
16.0,24.0,46.5,13
1.0,23.5,24.0,-3
4.0,41.0,89.5,5
-6.0,41.5,41.0,-8
-9.0,47.0,46.5,-8
13.0,48.0,48.5,5
-7.0,46.5,47.0,-6
-1.0,46.5,47.0,14
-8.0,48.0,47.5,10
0.0,30.5,47.5,4
1.0,48.5,48.5,24
-10.0,48.0,47.5,-23
-10.0,25.0,48.0,-11
-3.0,30.5,48.0,-8
10.0,47.0,48.0,16
-1.0,25.0,48.0,-5
-7.0,72.0,47.5,8
1.0,49.0,49.0,10
13.0,24.0,49.5,29
-3.0,49.0,72.0,-12
1.0,23.5,72.0,3
6.0,72.0,47.5,4
-5.0,71.5,71.5,-4
-4.0,24.5,24.5,-8
-2.0,49.0,48.5,5
5.0,24.5,24.5,3
-7.0,24.0,48.0,-6
-3.0,47.5,48.0,-17
16.0,48.0,78.5,18
-1.0,48.0,48.0,-4
15.0,24.0,48.0,9
-8.0,48.0,47.5,-9
5.0,49.0,103.0,18
-2.0,48.5,72.5,-8
3.0,48.0,72.5,-13
5.0,48.5,48.0,-2
5.0,72.5,72.0,19
6.0,48.5,48.5,-15
6.0,48.5,24.0,18
-1.0,49.0,48.5,4
-14.0,48.0,48.0,-19
3.0,72.0,23.5,14
2.0,48.0,72.0,-2
11.0,24.0,48.5,8
-4.0,95.5,48.0,-17
4.0,47.0,96.0,3
2.0,24.0,47.5,34
-6.0,24.5,72.5,11
-20.0,24.0,96.0,15
-14.0,24.0,24.0,-21
-10.0,67.0,67.5,-17
2.0,72.0,23.5,6
-15.0,23.5,23.5,-28
-5.0,43.5,43.0,5
1.0,27.0,47.0,-11
14.0,41.5,41.5,13
4.0,44.0,43.5,-4
0.0,41.5,41.0,-5
1.0,23.5,47.0,11
15.0,46.5,27.0,2
13.0,46.5,47.0,2
-19.0,41.5,41.5,-33
12.0,30.5,48.0,15
-7.0,48.5,48.0,3
-24.0,28.5,48.0,10
4.0,25.5,71.5,-2
-7.0,47.5,47.5,6
-5.0,28.0,25.5,-9
-3.0,47.5,30.5,-7
3.0,48.0,48.0,37
-9.0,51.5,24.0,16
-8.0,49.5,49.5,16
6.0,53.0,55.0,29
-6.0,71.5,49.0,-6
12.0,54.5,23.5,-4
-12.0,49.0,54.0,-6
-5.0,24.0,48.0,-2
9.0,47.5,95.5,-1
19.0,48.0,24.0,13
6.0,25.0,25.0,-3
4.0,48.5,24.5,-3
-4.0,48.0,48.0,-22
-14.0,78.5,48.0,9
13.0,47.5,24.0,26
-18.0,23.5,48.0,-22
2.0,72.5,48.0,-11
10.0,48.0,48.0,-23
-10.0,23.5,72.5,-31
5.0,24.0,23.5,-3
-12.0,47.5,48.0,10
15.0,0.0,0.0,-21
-8.0,0.0,0.0,-2
18.0,0.0,0.0,9
13.0,0.0,0.0,-18
10.0,0.0,0.0,17
2.0,0.0,0.0,9
-10.0,24.0,0.0,-3
-17.0,0.0,0.0,9
3.0,0.0,0.0,14
16.0,0.0,0.0,19
2.0,0.0,0.0,9
-5.0,0.0,0.0,-11
-18.0,0.0,23.0,-7
-6.0,47.5,47.5,-11
-8.0,47.5,0.0,7
3.0,49.0,0.0,20
10.0,48.0,0.0,3
19.0,48.5,48.0,-11
23.0,0.0,47.5,4
-2.0,23.0,48.0,2
-10.0,72.0,0.0,6
-18.0,46.5,0.0,-8
0.0,48.5,48.0,-37
13.0,72.0,48.0,20
5.0,23.0,48.0,-24
14.0,72.0,24.0,-21
8.0,48.5,48.5,16
1.0,24.0,24.0,21
18.0,24.5,48.5,9
-1.0,24.0,72.0,-10
-27.0,24.0,24.5,6
-2.0,23.5,23.5,-5
-15.0,23.5,48.0,23
-14.0,24.0,23.0,-12
3.0,48.0,48.0,-5
13.0,49.0,49.5,1
11.0,66.0,42.0,14
-2.0,24.5,48.0,10
-4.0,48.0,48.0,-2
3.0,48.0,47.5,4
0.0,47.5,47.5,11
5.0,43.5,44.0,-3
-7.0,49.0,49.0,9
-9.0,49.0,49.0,-32
15.0,55.0,73.0,-6
3.0,49.5,73.5,-4
0.0,97.0,24.0,8
-3.0,49.5,49.0,-14
-10.0,52.5,72.5,27
-23.0,73.0,49.0,-8
12.0,48.0,73.5,5
-15.0,49.5,49.5,7
4.0,54.5,72.5,6
-21.0,24.0,23.5,9
-6.0,24.0,77.0,26
-8.0,23.5,97.0,-15
-2.0,24.0,97.0,31
-13.0,24.0,97.0,3
7.0,73.0,23.5,10
-2.0,97.0,24.0,-7
-6.0,24.0,24.0,-9
-12.0,25.0,74.0,2
16.0,95.5,47.5,4
16.0,72.0,48.0,-5
8.0,121.5,48.0,2
7.0,48.5,48.0,23
6.0,48.0,48.0,9
-1.0,49.0,25.0,24
13.0,72.5,72.0,16
12.0,72.5,72.0,14
-13.0,48.5,48.5,-5
-5.0,48.0,47.5,-12
-20.0,48.5,72.0,-10
-2.0,48.0,48.0,-2
-8.0,48.0,47.5,12
-14.0,47.0,72.5,-2
-6.0,47.0,48.5,-2
-9.0,48.5,24.5,-26
17.0,24.5,48.5,-30
-7.0,23.0,24.0,-7
5.0,24.0,48.0,-11
-3.0,23.5,23.5,-10
-11.0,47.5,24.0,9
12.0,23.5,23.5,7
4.0,24.0,23.5,24
-4.0,42.0,42.5,-11
-3.0,46.5,47.0,-3
-7.0,47.0,46.5,-8
-10.0,46.5,46.5,-3
0.0,47.0,47.0,-21
13.0,47.5,48.0,25
-10.0,46.0,46.5,-4
-8.0,24.5,48.0,22
2.0,25.5,48.0,-2
2.0,48.0,48.0,24
4.0,49.0,49.0,15
-2.0,49.5,72.5,15
-1.0,71.5,72.0,-15
-10.0,49.0,72.0,6
15.0,49.0,72.0,27
23.0,49.0,72.0,11
-16.0,49.0,72.0,8
8.0,96.0,48.5,15
-12.0,24.0,77.0,8
-5.0,48.0,24.5,22
3.0,24.0,48.0,-1
16.0,24.0,48.0,17
11.0,24.5,144.0,-7
8.0,24.5,25.0,-3
16.0,24.5,73.0,3
5.0,24.5,24.5,-9
-3.0,24.0,72.0,3
-12.0,48.0,96.0,5
0.0,23.5,47.5,19
3.0,48.0,95.5,-4
-2.0,24.0,77.0,13
-7.0,47.5,47.5,13
-8.0,121.0,49.5,10
-3.0,48.0,48.5,-3
-1.0,48.0,48.0,1
12.0,48.5,48.5,5
10.0,48.0,48.0,17
-6.0,48.0,47.5,12
-5.0,48.0,48.0,-2
-9.0,48.0,48.0,-16
-6.0,48.5,48.0,-25
13.0,48.0,48.0,4
9.0,47.5,48.0,5
0.0,47.0,24.0,6
6.0,48.0,48.0,9
9.0,23.5,72.0,16
3.0,24.5,48.5,3
15.0,24.0,72.0,32
-6.0,47.0,24.5,-10
-3.0,23.5,24.0,20
-15.0,47.0,24.0,-19
2.0,24.0,72.5,9
-15.0,24.0,24.0,-18
4.0,24.0,24.0,-4
7.0,24.0,24.0,19
-22.0,23.0,47.0,28
11.0,46.5,46.5,2
-6.0,46.5,47.0,10
-12.0,41.5,42.0,-6
15.0,48.0,48.0,9
2.0,48.0,47.5,17
-8.0,25.0,48.0,-7
-3.0,47.5,48.0,27
-15.0,96.0,71.5,-12
19.0,71.5,95.5,-4
-4.0,54.5,72.0,6
-16.0,48.5,72.0,21
-1.0,48.5,72.0,-20
-26.0,54.5,72.5,-26
-14.0,71.5,49.0,-2
-6.0,96.0,72.0,15
-17.0,24.0,73.5,23
8.0,24.0,48.0,-3
15.0,24.5,74.0,12
7.0,23.0,95.0,-6
1.0,24.5,96.0,11
-7.0,23.5,48.0,-6
8.0,24.5,96.0,-3
-5.0,24.0,24.0,7
-26.0,24.0,96.0,-11
4.0,24.0,48.0,-12
14.0,24.0,24.0,16
-15.0,48.0,48.0,-5
-3.0,48.5,24.5,18
0.0,48.5,48.0,13
18.0,48.0,47.5,6
3.0,73.0,48.0,5
-2.0,49.5,49.0,4
-7.0,49.5,48.5,7
6.0,48.0,47.5,13
7.0,47.5,48.0,19
-10.0,48.0,48.0,3
10.0,48.5,48.0,13
-9.0,48.5,96.5,-5
-1.0,48.0,96.0,28
-20.0,47.5,48.0,-8
5.0,23.5,24.0,-1
9.0,66.0,66.0,3
2.0,24.5,23.5,28
4.0,24.5,24.5,-9
1.0,24.0,23.5,6
-6.0,24.0,73.0,2
-5.0,71.5,24.0,-7
-31.0,90.0,65.0,7
10.0,23.0,24.0,21
-14.0,24.0,23.0,-2
4.0,42.0,41.0,-10
-15.0,25.5,42.5,-5
-5.0,47.0,47.0,-2
-12.0,46.5,46.5,-15
-17.0,23.0,23.0,15
4.0,48.5,47.5,-12
3.0,72.5,48.5,15
-1.0,48.0,48.0,-17
15.0,48.0,47.5,-9
-11.0,30.5,54.5,4
-21.0,48.0,72.0,-11
-8.0,25.0,72.0,13
29.0,72.5,55.5,12
14.0,72.0,52.5,5
7.0,52.5,71.5,-2
4.0,49.5,49.0,7
-4.0,72.5,72.5,20
-8.0,72.0,71.0,-15
7.0,72.5,49.0,-7
-2.0,24.0,23.5,16
13.0,48.5,48.0,6
-8.0,24.5,78.5,35
1.0,47.5,24.0,-11
6.0,47.5,47.5,-6
-9.0,24.0,48.0,-6
-17.0,47.5,48.0,-7
11.0,48.0,48.5,15
-15.0,48.0,23.5,-16
7.0,23.5,79.0,12
9.0,72.5,49.0,45
9.0,24.5,24.5,19
-6.0,48.5,48.0,28
-10.0,96.5,48.5,-6
11.0,48.5,48.0,11
-1.0,97.0,25.0,16
1.0,24.0,72.5,-10
-20.0,47.5,47.5,-15
-4.0,48.5,23.5,3
6.0,47.5,48.0,1
3.0,48.0,48.0,4
-3.0,48.5,48.5,2
-9.0,47.5,48.0,9
2.0,25.0,49.5,24
17.0,96.0,96.0,16
10.0,24.0,72.0,29
-11.0,72.0,24.0,-26
2.0,24.5,96.0,2
2.0,23.5,23.5,4
-8.0,47.5,72.0,8
-8.0,24.0,24.0,4
-14.0,41.5,40.5,10
5.0,46.0,45.5,26
1.0,22.5,22.5,23
8.0,41.0,40.0,-6
-11.0,47.5,46.0,-7
-23.0,48.0,47.5,-11
18.0,43.0,43.5,21
-21.0,70.5,46.5,-13
21.0,48.5,48.0,-5
6.0,25.0,25.5,-6
8.0,28.5,48.0,-1
10.0,71.5,47.5,-9
0.0,47.5,48.0,19
1.0,25.0,70.5,9
-13.0,49.0,24.0,-11
9.0,49.0,54.5,-21
-15.0,48.0,54.5,-4
12.0,72.0,55.0,-9
-12.0,48.5,72.0,-21
-2.0,24.0,72.0,10
-17.0,47.5,48.0,-9
6.0,24.0,73.0,-4
22.0,24.0,48.0,30
10.0,48.5,96.5,13
14.0,72.5,24.5,-7
-3.0,24.0,96.0,-15
3.0,78.5,48.0,-10
7.0,48.0,77.0,2
-11.0,24.0,73.5,7
-9.0,24.0,48.0,-13
-17.0,24.0,96.0,19
5.0,48.0,48.0,1
-5.0,24.0,23.5,-13
-11.0,72.5,72.5,6
-5.0,48.5,48.5,28
-16.0,48.0,48.0,-7
16.0,24.0,48.0,7
-3.0,48.0,48.0,-7
5.0,47.5,48.0,2
12.0,72.0,95.5,-6
12.0,47.5,48.0,11
-7.0,47.5,72.0,-10
6.0,73.5,49.0,6
1.0,48.0,48.0,6
-17.0,48.0,48.0,-15
-5.0,24.0,48.0,8
-9.0,72.0,72.0,3
22.0,24.0,24.5,-11
-1.0,23.0,48.5,8
6.0,24.0,48.0,4
-26.0,24.0,48.0,7
-12.0,24.5,24.5,-28
1.0,23.0,47.0,19
6.0,41.0,41.5,-6
-17.0,47.0,95.5,10
7.0,46.5,47.0,3
-5.0,43.5,67.5,4
-3.0,41.0,41.0,13
-8.0,47.5,48.0,15
-10.0,48.0,48.0,-10
18.0,48.0,72.0,-11
-5.0,30.5,47.5,12
13.0,30.5,48.0,-4
5.0,28.0,48.0,3
-12.0,54.5,24.0,-12
26.0,49.5,72.0,27
15.0,96.0,72.0,13
9.0,95.0,49.0,12
-8.0,49.0,72.0,-10
-2.0,55.0,48.5,-9
12.0,52.0,71.5,-8
9.0,72.0,48.0,14
0.0,48.5,96.0,12
-2.0,23.5,73.0,5
3.0,73.0,96.0,6
2.0,24.0,48.0,3
-23.0,23.5,24.0,15
-16.0,48.0,48.0,14
-5.0,24.0,48.0,-7
15.0,24.0,48.0,4
12.0,25.5,49.5,5
-27.0,23.5,24.0,10
4.0,47.5,24.0,16
-8.0,48.0,97.0,5
4.0,49.0,73.0,-13
5.0,48.5,48.0,22
-6.0,49.0,49.0,-16
31.0,48.0,48.5,5
-2.0,48.5,48.5,9
13.0,73.0,49.0,10
17.0,24.0,48.5,2
-6.0,48.0,48.0,-11
-9.0,48.0,72.0,-7
-8.0,47.5,48.0,-11
-9.0,73.0,72.5,8
3.0,47.5,48.0,-10
-12.0,46.5,48.0,8
-12.0,23.0,23.0,9
11.0,24.5,23.5,-6
7.0,24.0,72.5,-13
2.0,24.5,47.5,-3
7.0,24.5,24.0,3
-11.0,70.5,23.5,3
-14.0,23.5,24.0,8
13.0,24.0,23.0,-4
2.0,72.5,48.0,11
6.0,24.0,24.0,21
-3.0,24.0,47.0,13
16.0,47.0,22.5,-11
-11.0,41.0,40.5,22
-7.0,47.5,47.0,21
5.0,41.5,42.0,-13
-9.0,48.0,48.0,5
19.0,47.5,47.5,5
-10.0,48.5,48.0,3
-19.0,30.5,48.0,-8
13.0,48.0,48.0,4
-8.0,48.0,48.0,-27
-13.0,48.0,25.0,12
-6.0,48.5,48.0,-5
22.0,49.0,96.0,-12
2.0,54.5,49.0,-3
5.0,72.5,72.0,-5
-8.0,47.5,48.0,3
-6.0,78.5,78.0,-2
3.0,48.0,96.0,6
-13.0,49.0,49.0,3
-3.0,48.0,96.0,-5
-4.0,95.5,47.5,17
-10.0,47.5,48.0,3
-5.0,23.5,48.0,-13
-29.0,48.0,47.5,-13
-23.0,48.5,48.0,18
-15.0,23.5,48.0,5
-7.0,48.0,96.0,-14
-25.0,23.5,96.0,-11
14.0,48.5,24.5,4
-2.0,25.0,98.5,1
-4.0,48.0,24.5,-4
-22.0,48.0,48.0,25
14.0,47.5,48.0,10
-6.0,73.0,48.0,13
8.0,49.0,49.0,27
-11.0,48.0,48.0,13
9.0,48.0,47.5,-19
3.0,23.0,48.0,-5
-16.0,22.5,48.0,3
-9.0,48.5,48.5,8
4.0,48.0,48.0,-5
14.0,47.0,24.5,-18
2.0,24.0,24.0,8
-5.0,24.0,23.0,-2
-1.0,24.5,48.0,2
-10.0,24.5,72.5,4
-12.0,72.5,48.0,5
15.0,24.0,72.0,34
9.0,23.5,70.5,19
1.0,23.0,72.5,9
-11.0,47.5,47.5,12
-3.0,22.5,70.0,-9
-2.0,22.5,46.0,12
-9.0,41.0,41.0,-5
-6.0,47.0,95.0,-1
13.0,67.0,44.5,14
-14.0,67.0,50.0,7
-6.0,93.5,94.0,10
-6.0,96.0,120.0,12
8.0,96.0,95.5,-4
11.0,95.5,73.0,20
29.0,96.5,73.5,4
-5.0,96.0,96.0,-18
-1.0,73.5,96.0,-18
20.0,79.0,72.5,14
2.0,27.5,95.0,11
0.0,72.5,73.0,-20
-14.0,96.0,96.0,15
1.0,118.5,95.5,9
-13.0,52.5,24.0,-7
-7.0,53.5,120.0,-20
-4.0,24.5,50.5,-8
2.0,48.0,48.0,-14
27.0,48.5,48.0,4
7.0,49.0,48.5,13
11.0,48.5,48.0,-4
-2.0,48.5,77.5,14
-10.0,121.0,48.0,-20
-10.0,48.5,49.5,-7
8.0,48.5,48.0,3
7.0,23.5,23.5,6
2.0,47.5,74.0,11
-3.0,49.0,48.0,-12
3.0,144.5,48.0,-10
8.0,65.0,41.0,13
3.0,24.0,24.5,12
-7.0,23.0,23.0,-6
-10.0,24.0,24.0,-2
-11.0,48.0,24.0,10
6.0,24.0,23.5,9
8.0,24.0,47.5,19
2.0,47.5,23.5,-6
-4.0,23.5,23.5,22
-11.0,46.5,46.5,-10
0.0,24.0,47.5,-19
-31.0,40.5,89.0,-17
-13.0,44.0,44.0,25
-14.0,47.0,47.0,-15
10.0,48.5,48.0,24
6.0,43.0,43.0,4
11.0,42.0,25.0,-2
11.0,44.0,44.5,45
-9.0,24.0,46.5,-17
19.0,47.5,71.5,9
-2.0,47.5,48.0,-5
-7.0,28.0,48.0,-8
12.0,27.0,47.0,10
-8.0,49.5,72.5,4
-17.0,54.0,53.0,-12
21.0,103.0,96.0,4
-16.0,49.5,103.5,22
1.0,71.5,53.0,-18
4.0,48.5,49.0,-14
6.0,52.0,96.5,-5
-2.0,49.0,48.5,-11
-9.0,73.5,79.5,-10
6.0,95.5,54.0,-1
-1.0,48.0,49.0,3
-9.0,51.5,96.0,-13
32.0,24.0,24.0,-6
-2.0,95.5,97.0,3
18.0,73.5,98.5,8
2.0,48.5,48.0,4
14.0,48.0,48.5,4
0.0,49.0,49.0,5
14.0,48.0,48.0,-12
6.0,48.0,48.0,22
-3.0,48.5,120.5,31
-2.0,48.5,48.0,-24
-18.0,24.0,48.0,-11
0.0,48.5,48.5,6
3.0,47.5,48.0,-2
17.0,48.0,24.5,4
-1.0,48.0,96.0,-16
-12.0,23.5,24.0,-6
22.0,24.0,48.5,1
6.0,24.0,24.5,-7
17.0,24.0,24.5,12
11.0,23.5,46.5,-5
-12.0,72.0,48.0,14
10.0,46.5,46.5,-4
3.0,46.5,47.0,13
-1.0,41.0,89.0,-6
1.0,47.5,47.0,16
-3.0,42.5,43.5,7
-13.0,42.0,43.5,-23
-9.0,41.5,42.0,-3
1.0,64.5,41.5,22
9.0,31.0,72.0,9
8.0,25.0,48.0,22
0.0,72.0,49.0,16
31.0,72.0,72.0,-5
18.0,54.0,54.0,16
-2.0,48.5,52.0,-16
-13.0,52.0,52.5,10
8.0,49.0,49.0,-4
-11.0,96.0,71.5,4
3.0,48.5,72.0,22
-11.0,71.5,54.0,-8
-21.0,24.0,96.0,9
-5.0,24.5,96.0,-12
-5.0,96.5,77.5,16
-4.0,24.5,79.0,-7
-6.0,24.0,24.0,6
9.0,24.5,24.5,11
3.0,24.0,96.0,-29
-17.0,24.5,24.0,-9
15.0,24.0,48.0,7
-27.0,47.5,96.0,18
2.0,24.0,78.0,13
2.0,48.0,48.0,3
2.0,23.0,71.5,-10
-12.0,25.5,49.5,22
-4.0,72.5,48.5,-4
9.0,48.0,48.5,7
-5.0,47.5,96.0,10
19.0,24.5,48.5,12
20.0,72.5,48.0,31
5.0,48.5,48.5,5
5.0,48.0,48.0,-9
2.0,48.0,48.0,26
-14.0,48.5,48.0,-9
-19.0,71.5,48.0,-3
-5.0,47.5,48.0,-20
-1.0,48.0,23.5,-3
6.0,24.0,72.0,-1
19.0,23.5,46.5,8
1.0,72.0,48.0,-6
20.0,24.0,48.5,17
-9.0,24.0,46.5,4
-3.0,24.0,24.0,7
-29.0,43.0,42.5,21
18.0,23.0,46.5,5
5.0,42.5,42.0,-5
2.0,47.0,47.0,1
-15.0,24.0,47.5,24
15.0,89.5,41.0,7
3.0,48.0,48.0,-5
-1.0,72.0,48.0,3
15.0,31.0,72.0,-26
-1.0,47.5,48.0,2
5.0,72.5,48.0,7
-4.0,24.5,71.5,-2
7.0,48.0,48.0,11
-13.0,24.0,53.0,11
1.0,55.0,48.5,14
5.0,24.0,54.0,-4
-7.0,72.5,72.0,7
-16.0,95.5,48.5,-8
-29.0,49.0,71.5,-7
-6.0,24.0,48.5,12
-11.0,53.0,72.0,14
10.0,48.0,48.0,10
-6.0,24.0,48.0,6
-18.0,24.0,73.0,8
-21.0,24.0,120.0,-30
2.0,24.0,48.0,7
14.0,24.0,48.0,-6
7.0,48.0,77.5,31
5.0,48.0,23.5,25
4.0,72.0,48.0,11
-14.0,48.0,72.5,-8
-6.0,48.0,71.5,-2
-3.0,72.0,48.0,27
5.0,49.5,49.5,-8
6.0,49.0,72.5,-7
2.0,48.0,72.0,24
11.0,47.5,48.0,-7
-2.0,48.0,48.0,28
26.0,72.0,23.5,20
12.0,48.0,48.0,11
-5.0,71.5,24.0,18
6.0,47.5,71.5,13
7.0,24.0,24.0,18
16.0,23.5,23.0,16
5.0,25.0,121.0,15
18.0,24.0,48.0,3
0.0,48.5,96.0,2
-1.0,23.0,72.0,-6
2.0,72.0,24.5,13
10.0,24.5,24.5,-4
-22.0,23.0,72.5,-20
21.0,24.0,72.0,7
-2.0,24.0,23.5,4
9.0,22.5,47.0,24
3.0,43.0,67.0,-2
-3.0,41.5,42.0,-9
29.0,42.0,41.5,-1
12.0,41.5,42.0,7
5.0,65.5,41.0,-16
-6.0,48.5,96.0,17
-24.0,45.0,45.5,14
-13.0,97.0,48.5,-7
8.0,43.0,67.5,14
-9.0,65.5,41.5,-16
5.0,47.5,48.0,2
4.0,43.0,43.0,-7
-4.0,41.0,66.0,18
-19.0,49.0,28.5,-9
-5.0,49.0,72.0,34
-5.0,96.5,54.5,-2
4.0,54.0,54.0,-7
23.0,53.5,51.0,13
17.0,54.0,47.0,36
13.0,53.0,47.5,7
7.0,24.5,55.0,26
-13.0,48.0,50.5,-27
-26.0,24.0,54.0,10
13.0,53.0,52.5,15
-3.0,48.0,53.0,-8
8.0,48.5,55.0,12
-12.0,53.5,53.5,-2
12.0,48.5,78.5,2
-7.0,24.0,72.0,-1
-4.0,23.5,48.0,12
12.0,48.5,48.0,1
17.0,48.5,48.0,-13
0.0,48.0,48.0,-2
1.0,47.5,48.5,7
1.0,23.5,48.0,15
-5.0,48.0,48.0,8
-4.0,47.5,48.0,19
-12.0,48.5,102.5,8
-18.0,48.0,48.0,-10
3.0,48.5,48.5,-9
10.0,24.0,47.5,31
2.0,47.5,102.5,14
-1.0,48.0,48.0,11
2.0,23.5,23.5,-7
-9.0,24.0,24.0,5
2.0,44.5,43.5,2
5.0,24.5,47.5,-24
8.0,41.0,40.5,-11
-5.0,46.5,46.0,5
26.0,46.5,70.5,2
6.0,47.0,47.0,-8
-14.0,41.5,41.0,-3
-2.0,46.0,46.0,3
-17.0,46.5,46.0,3
11.0,41.5,42.0,3
-3.0,43.5,44.0,1
-4.0,47.0,46.5,-2
2.0,48.5,48.5,-7
-3.0,25.5,48.0,-19
-3.0,25.5,47.5,24
-6.0,47.5,25.0,6
34.0,50.0,55.5,11
-9.0,49.5,49.5,4
-7.0,96.0,75.5,-6
9.0,49.5,55.0,11
1.0,54.5,76.0,-30
